Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
Wilber Dotel,PIT,22.1,106.72516483516483,NA,86.14641975308642,NA,111.55132530120484,NA,102.60222222222221,NA,NA,102.99480760341493,95.68201792368284,99.48216046412904,Wilber Dotel,28901,696062
Chris Bassitt,BAL,56.1,79.97733333333333,94.71351648351649,87.30840182648402,NA,112.4607594936709,107.64508771929826,74.93136363636363,NA,NA,95.95705398988348,99.77663317407055,95.692910589399375,Chris Bassitt,12304,605135
Jovani Morán,BOS,43.1,94.8409090909091,99.13951219512194,95.25376344086023,NA,114.25812499999999,81.24000000000001,103.88589743589743,NA,NA,99.38801479150072,92.87115468257207,93.47165476352379,Jovani Moran,20422,663558
Yoendrys Gómez,2 Tms,47.2,121.18871165644171,104.92833333333333,92.19409836065574,NA,121.8126086956522,NA,89.18823529411763,NA,NA,113.10895744529242,81.76821330287596,94.06323360581113,Yoendrys Gomez,22872,672782
Jack Kochanowicz,LAA,64,81.14677551020408,100.9317924528302,NA,NA,95.90422222222223,NA,96.0857587548638,NA,NA,94.59957003880392,92.79048446844337,90.61515820746402,Jack Kochanowicz,27688,686799
Matt Festa,CLE,43,104.06668749999997,96.32739130434784,102.3215625,NA,99.98876456876458,NA,NA,NA,NA,101.79165248862974,91.48010271179122,93.99097322534072,Matt Festa,19330,670036
Hunter Gaddis,CLE,33.2,96.87577142857144,NA,NA,112.33000000000001,93.92451851851854,NA,107.39762711864407,NA,NA,98.26015439723983,97.7728159756475,97.73113711506187,Hunter Gaddis,25636,683769
Taylor Clarke,ARI,48.1,99.21500000000002,92.39832061068704,79.89878787878791,NA,99.75276190476193,NA,89.8996590909091,NA,NA,91.63987687390242,105.02214257802078,101.72767909707942,Taylor Clarke,17611,664199
Jeremiah Estrada,SDP,20.2,105.0174193548387,NA,NA,131.2477669902913,95.18484848484849,NA,NA,NA,NA,112.37703642971645,95.54734590486913,109.50825976823018,Jeremiah Estrada,22210,669093
Kyle Hart,SDP,38,104.59423728813559,104.01133757961783,NA,110.6115702479339,109.19822432962722,NA,NA,NA,NA,107.65109475724174,99.31106158164815,108.04684792759771,Kyle Hart,19646,606996
Yohan Ramírez,PIT,56,101.48927272727272,103.69052173913045,NA,NA,123.05279960317462,104.95639097744363,90.7,NA,NA,110.06083747562312,93.19690763693838,100.1403560570264,Yohan Ramirez,19444,670990
Sam Hentges,SFG,21.1,94.03150442477877,93.73360000000001,NA,NA,93.65199999999999,106.82761904761905,NA,NA,NA,95.93643044619424,88.55858267716538,85.56414698162727,Sam Hentges,18548,656529
Isaac Mattson,PIT,33,98.04308390022676,NA,NA,NA,98.84311926605506,NA,99.96421052631577,NA,NA,98.25820510535482,96.49163071557831,91.28684111509324,Isaac Mattson,20385,676755
Victor Mederos,ATL,11.2,104.24122448979591,96.3008695652174,107.44635294117646,NA,157.9,NA,97.86153846153846,NA,NA,105.81359999999998,96.77874285714284,100.65965714285714,Victor Mederos,31533,682989
Jose Quintana,COL,41,76.46401960784314,84.77654135338345,NA,NA,NA,83.63883495145632,77.40083333333332,NA,NA,80.47352543488718,104.18150640358031,85.99861613693874,Jose Quintana,11423,500779
Colin Rea,CHC,105.2,86.47116216216217,92.40415584415584,91.98989010989013,NA,108.70151431209601,85.95133333333335,96.05152647975078,NA,NA,93.94200206710155,99.17950551784335,93.80805999476372,Colin Rea,12317,607067
Noah Schultz,CHW,60,94.84859504132231,85.62264957264958,103.72224489795917,NA,114.26776842105264,117.28,80.48470588235294,NA,NA,97.11900743041357,95.68049964293706,91.16007282399997,Noah Schultz,32056,702273
Ryan Thompson,ARI,38.1,107.57624999999999,122.74947916666663,NA,NA,121.91717277486913,NA,NA,NA,NA,121.95926291332543,99.99691232472482,115.69332264582263,Ryan Thompson,16647,657044
Cam Booser,TBR,20.2,109.4731707317073,NA,114.74138461538459,NA,124.73599999999998,NA,133.445,NA,NA,113.86699908179472,101.76772309906691,108.05994354278343,Cam Booser,16061,592155
Caleb Kilian,SFG,40.1,102.58269113149849,93.9896551724138,NA,NA,105.77833333333335,NA,NA,104.43076923076923,NA,102.28618265867065,101.94947826086958,103.12454497751125,Caleb Kilian,26213,668873
Kirby Yates,LAA,24.2,88.38428571428572,NA,NA,83.91375886524823,115.89200000000001,NA,NA,NA,NA,87.25436322711809,93.68443614637786,81.12536231433077,Kirby Yates,9073,489446
Daniel Palencia,CHC,16.2,93.96753926701572,120.27714285714286,NA,110.33777777777779,106.59534246575342,NA,NA,NA,NA,99.008062283737,104.77903979238755,107.63973183391006,Daniel Palencia,27914,694037
John King,MIA,42.2,74.34222222222222,96.30021978021978,NA,NA,99.41165655070319,82.06945454545453,85.60954128440368,NA,NA,93.55574171109537,97.00906844686482,92.09027111029751,John King,22051,667463
Jaden Hill,COL,26.2,89.20951724137932,84.60102040816327,NA,NA,113.24335664335662,NA,104.5263829787234,NA,NA,98.42901404901406,93.14711441711441,90.45764532764531,Jaden Hill,30250,677955
Ryan Fernandez,STL,13.1,89.64895833333333,NA,82.772,NA,101.90878504672897,NA,99.17928571428573,NA,NA,96.19245762711864,95.4730508474576,93.441186440678,Ryan Fernandez,24862,681676
Joe Mantiply,TOR,17.2,NA,113.257520661157,NA,NA,NA,109.88356164383562,110.8202857142857,NA,NA,111.63324600168353,91.06854482323232,101.95702125420874,Joe Mantiply,14857,573009
Edward Cabrera,CHC,72.1,86.37467980295565,92.70933852140077,NA,NA,101.36246376811592,105.82546218487394,87.66486338797814,NA,NA,93.69005765780084,105.00566814554496,99.47235588109329,Edward Cabrera,21690,665795
Cade Gibson,MIA,28,79.57142857142857,95.49879310344826,NA,NA,111.16988408851425,108.38684210526316,91.97625,NA,NA,104.71540993265994,96.56427693602694,100.49505218855218,Cade Gibson,31815,806188
DL Hall,MIL,31,98.19940298507464,106.60305418719213,84,NA,115.36067894736843,97.51846153846155,89.8525274725275,NA,NA,102.99745559217476,89.62226356607013,92.8677270288127,DL Hall,22207,669084
Ryan Yarbrough,NYY,42.2,93.05622047244094,96.1704347826087,87.8294117647059,NA,125.01170068027209,NA,96.95210884353743,NA,NA,99.64072539682537,100.97638222222223,97.68150380952379,Ryan Yarbrough,16502,642232
Coleman Crow,MIL,18.2,94.10037037037037,95.87120000000003,93.26953271028037,NA,129.0991304347826,114.45180327868853,NA,NA,NA,101.13575655886491,105.13563475219797,103.13879326294487,Coleman Crow,27926,689441
Dylan Smith,SFG,17,100.66061538461537,96.31272727272726,NA,103.95666666666666,114.83425287356324,85.615,NA,NA,NA,104.41632921810701,90.99208230452673,93.98867489711934,Dylan Smith,30145,681916
Keegan Thompson,COL,12,93.49357142857143,83.85909090909091,96.5263829787234,NA,98.89052631578947,81.27749999999999,87.1,NA,NA,91.14397066593538,105.4028995018054,95.83613129484895,Keegan Thompson,19795,624522
Jordan Wicks,CHC,10.1,93.26376811594203,94.984,NA,NA,99.18486486486486,88.78,103.06313725490195,NA,NA,97.20144444444446,114.6027777777778,112.14744444444447,Jordan Wicks,30094,696136
Chris Paddack,3 Tms,57,95.38674285714286,87.19322580645161,81.88842105263159,NA,89.69084388185654,80.06782608695652,87.09666666666666,NA,NA,88.6644628857839,109.73268726866542,98.64588304851138,Chris Paddack,20099,663978
Lake Bachar,MIA,54.2,100.08731182795698,88.24238095238096,NA,96.78061224489794,95.42091873706003,108.46899224806202,NA,NA,NA,98.49602381897577,95.24100985840941,94.22908323408761,Lake Bachar,19222,669199
Riley Martin,CHC,8.1,105.42545454545454,NA,NA,NA,108.61666666666666,114.44702702702702,NA,NA,NA,108.44613073367312,105.2321239777172,108.7833382718976,Riley Martin,29934,702303
Carson Palmquist,WSN,14,113.41666666666667,92.896000000000015,79.83777777777777,NA,119.0443137254902,NA,NA,NA,NA,105.4438728412829,97.00479553865132,96.67953974780701,Carson Palmquist,31612,687223
Brandon Sproat,MIL,92.2,89.8817142857143,96.93483204134367,98.52376404494382,NA,135.7584210526316,118.37024999999998,82.83430894308944,NA,NA,100.51359444961733,94.81051930744184,93.87505316539767,Brandon Sproat,33850,687075
Anthony Nunez,BAL,42.1,104.84203883495144,96.36859813084111,94.752,NA,111.78536585365852,NA,109.82341463414637,NA,NA,106.29948829689809,88.00433566642936,96.01825374223455,Anthony Nunez,25796,689296
Tyler Samaniego,BOS,20.1,96.20428571428573,108.17765624999998,76.05083333333333,NA,106.94644067796611,NA,91.58105263157894,NA,NA,101.09481382074713,94.82854904601572,96.53258726952059,Tyler Samaniego,30081,701719
Zebby Matthews,MIN,76,93.99828828828828,101.35090909090908,88.83859154929578,NA,101.47897637795276,95.04888888888891,89.69025974025975,NA,NA,94.86998877839261,98.58861451843825,92.32899315094997,Zebby Matthews,31827,805673
Brant Hurter,DET,25.1,102.48266666666665,120.0348076923077,NA,NA,122.12432989690721,NA,98.2505,NA,NA,117.46175869809203,81.76615516273851,95.70770005611672,Brant Hurter,30133,676428
Franco Aleman,CLE,11.2,108.89102362204724,NA,NA,NA,100.87914893617021,NA,84.53529411764706,NA,NA,104.69421989528797,94.48037696335079,98.78925654450263,Franco Aleman,30195,680916
Brad Keller,PHI,31.1,97.27611764705885,104.63792452830188,NA,NA,126.94182795698924,NA,94.08619718309858,NA,NA,108.70984299397648,93.73193048286758,102.6316460945986,Brad Keller,15734,641745
Chris Murphy,CHW,25.2,105.45889655172414,108.13529411764705,NA,NA,112.35371069182389,107.18653846153848,107.75052631578947,NA,NA,108.55379021879023,88.00548906048907,94.44871943371943,Chris Murphy,26214,669684
Logan VanWey,HOU,6,96.13399999999999,88.74000000000001,96.34333333333332,NA,114.52521739130432,NA,101.625,NA,NA,101.79309523809522,106.98819047619047,107.21532142857143,Logan VanWey,31884,701121
Tyler Holton,DET,47.1,89.89373737373738,109.01097744360904,97.70821576763484,NA,115.85252032520324,127.55885714285711,84.65380952380953,NA,NA,100.85710514632387,98.27410159708681,98.95626419799683,Tyler Holton,26231,663947
Ryan Feltner,COL,70.2,89.82450793650796,101.7278205128205,NA,NA,88.78311524532826,94.50833333333333,96.19103825136614,NA,NA,92.45951598962836,96.151290406223,91.6058517718237,Ryan Feltner,21446,663372
Tom Cosgrove,WSN,6,89.6,75.1875,NA,NA,104.17117647058822,NA,NA,NA,NA,99.7806976744186,104.17465116279071,95.19581395348837,Tom Cosgrove,23443,676680
Grant Anderson,MIL,46.1,107.13356060606061,98.6463694267516,NA,NA,102.68767441860463,NA,67.67111111111112,NA,NA,102.63308707469626,104.72515080066806,107.83457829845759,Grant Anderson,20546,681982
Lance McCullers Jr.,2 Tms,44,80.2855172413793,89.8816091954023,93.06648401826483,NA,121.97226277372263,NA,79.12881355932204,106.16482758620688,NA,96.7124842370744,96.28532156368222,96.1972005044136,Lance McCullers Jr.,14120,621121
Michael Grove,TBR,3,101.98,98.92,90.3,NA,113.1,NA,NA,89.03999999999999,NA,105.33529411764705,122.3164705882353,117.00294117647059,Michael Grove,23221,675627
Justin Bruihl,STL,49.1,115.71450980392153,103.49382198952877,84.33166666666666,NA,99.80233438485804,NA,89.8331707317073,NA,NA,101.26698007176317,101.7792162642829,103.31217062119293,Justin Bruihl,23779,677865
José Fermin,LAA,33,93.51684210526317,107.40399999999998,NA,NA,109.20884735202495,NA,78.99170731707316,NA,NA,105.00651716820988,94.6734809027778,99.3025607638889,Jose Fermin,33908,820862
Daniel Duarte,NYM,10.1,91.52153846153846,75.45066666666666,100.34181818181816,NA,125.66214285714284,NA,88.4635294117647,NA,NA,101.64306603773586,101.48700471698115,94.05658018867923,Daniel Duarte,17480,650960
Casey Legumina,2 Tms,43.1,122.76237410071943,113.2158041958042,NA,NA,105.45277777777778,NA,79.4615789473684,NA,NA,111.33158643918576,94.85003946289542,104.12642343366755,Casey Legumina,25921,668984
Kai-Wei Teng,HOU,68.1,92.93404907975459,87.09593220338982,NA,NA,102.38605745972004,105.7325663716814,79.76644067796612,NA,NA,95.39361499569708,89.22754033993115,85.18218319707401,Kai-Wei Teng,24282,678906
Brady Basso,ATH,10.2,94.6288888888889,108.138,102.94142857142856,NA,NA,99.26896551724138,113.97333333333334,NA,NA,100.09072625698323,98.51832402234638,95.97094972067036,Brady Basso,25582,669620
Sam Moll,CIN,41.2,120.28736842105268,99.63731543624162,NA,NA,103.08091872791522,NA,94.25666666666665,NA,NA,102.21218285878984,92.69100043233895,96.72474090544131,Sam Moll,14874,594580
Garrett Acton,MIN,6.2,99.87333333333333,NA,NA,NA,102.60192307692306,NA,NA,NA,NA,101.1071304347826,98.85721739130436,98.90434782608696,Garrett Acton,27583,670183
Dietrich Enns,BAL,16,93.81325000000001,NA,107.08068965517242,NA,101.87481481481481,100.22625,110.94610169491527,NA,NA,99.7106529209622,86.3378969072165,85.36151202749141,Dietrich Enns,13932,608650
Zack Kelly,BOS,16.1,123.80564102564102,104.83166666666665,94.91935483870968,NA,125.22967741935481,NA,112.354,NA,NA,107.88377208480564,98.75035777385159,107.70865724381626,Zack Kelly,20349,677161
Logan Allen,CLE,7.1,110.10599999999998,100.30941176470587,95.67414634146341,NA,99.28888888888889,NA,75.595,NA,NA,100.05933930225378,89.5859354739117,85.1056051250386,Logan Allen,27589,671106
Jack Anderson,2 Tms,11.1,61.90947368421053,NA,NA,111.58918918918917,102.04761904761905,106.388,NA,NA,NA,90.67044092384043,99.09139148692498,88.13631990837948,Jack Anderson,30086,681252
AJ Blubaugh,HOU,67.1,96.81999999999998,NA,91.26892857142856,NA,114.35514644351467,88.71142857142856,103.75101214574897,NA,NA,101.79245972520685,94.88856758008063,96.30265806230666,A.J. Blubaugh,31764,805123
Keegan Akin,BAL,25.1,100.22730593607302,NA,NA,NA,106.99109090909091,NA,90.93929824561404,NA,NA,99.52229266856413,106.98806359799782,106.03319265874963,Keegan Akin,19362,669211
JT Brubaker,SFG,47.1,74.90782608695652,88.50405405405408,NA,NA,100.97822916666667,107.22903225806452,75.26314606741575,NA,NA,90.69507280107392,107.33338198308604,99.21647881269382,JT Brubaker,17578,664141
Angel Chivilli,NYY,12.2,100.09947368421051,NA,NA,NA,96.51253731343286,NA,90.65064935064936,NA,NA,94.82306693306694,96.23860139860139,95.91829170829172,Angel Chivilli,26790,683409
Tyler Davis,CHW,26.1,102.20839506172844,NA,NA,114.37359999999998,101.07507936507936,NA,NA,NA,NA,102.63824753867792,98.12292264416315,99.54770464135021,Tyler Davis,34847,699823
Aaron Civale,2 Tms,79,95.06744186046511,82.66754863813227,98.79926229508199,73.93864864864862,90.50431372549018,109.96081395348837,NA,NA,NA,96.4450292765773,109.23166256557485,104.02871151879425,Aaron Civale,19479,650644
Brock Stewart,LAD,13.1,110.5430303030303,101.97866666666667,90.36499999999998,NA,122.84291666666665,NA,91.64,NA,NA,107.1005452091768,101.32452361673415,109.30504183535763,Brock Stewart,16727,592779
Cooper Criswell,SEA,30.2,107.43214285714285,106.34566666666669,95.80040816326532,NA,117.63545454545455,112.52999999999999,88.79048387096775,NA,NA,101.66416606541608,111.93323953823955,109.89217051467052,Cooper Criswell,24975,681867
Brad Lord,WSN,58,91.32994680851063,89.78559322033897,NA,NA,106.12790109890109,NA,80.2811111111111,NA,NA,95.63840689373043,99.96145993009061,90.82373513655824,Brad Lord,31972,695418
Jose Cuas,KCR,6.1,109.0850980392157,89.0570731707317,94.05000000000001,NA,106.5248,NA,79.78,NA,NA,100.70677165354331,103.52629921259845,103.23275590551182,Jose Cuas,17701,621016
JoJo Romero,STL,43,117.39571428571428,106.11798742138363,NA,NA,118.91799999999999,NA,93.28093023255812,NA,NA,108.7427653706895,99.73415703326474,108.83080225995131,JoJo Romero,19574,668941
Blade Tidwell,SFG,12,103.63605263157895,93.15428571428572,NA,NA,123.23627906976743,145.42000000000002,121.93199999999999,NA,NA,113.051989010989,92.57547252747251,100.6103901098901,Blade Tidwell,31701,694918
Dax Fulton,MIA,12,98.44707692307693,102.06133333333334,NA,NA,109.2786440677966,NA,98.28399999999998,NA,NA,108.14970125352858,81.7386373804257,92.36022076403422,Dax Fulton,27757,690978
Blake Snell,LAD,3,96.92,NA,NA,NA,118.86,160.01999999999998,124.6,NA,NA,119.33844155844154,92.04883116883117,105.10233766233766,Blake Snell,13543,605483
Yovanny Cruz,NYY,4.1,114.29444444444445,NA,NA,165.14000000000001,119.06857142857146,NA,NA,NA,NA,124.21130434782609,107.85652173913043,126.16478260869565,Yovanny Cruz,22622,672442
Chad Dallas,TOR,4.2,93.345,NA,97.23846153846154,NA,97.6791304347826,95.388,NA,NA,NA,96.4180487804878,98.08487804878048,94.5058536585366,Chad Dallas,30158,689149
Robby Ahlstrom,TEX,19.2,107.07185185185186,105.0020253164557,NA,NA,109.75246753246753,106.4513043478261,93.6075,NA,NA,105.27220403439154,105.54029596560846,108.89430307539686,Robby Ahlstrom,30167,695239
Will Dion,CLE,17.2,116.02944881889762,74.92666666666666,96.96125,NA,NA,94.06126984126982,118.76090909090908,NA,NA,106.49233449477352,108.78794425087108,114.73574912891985,Will Dion,30061,702021
Brian Fitzpatrick,MIL,6.2,91.92086956521739,94.512,NA,NA,99.69466666666668,NA,105.12166666666666,NA,NA,98.89577981651377,108.41651376146788,107.37504587155962,Brian Fitzpatrick,31624,702153
Tommy Nance,2 Tms,39.1,58.72,87.08898876404494,NA,NA,88.27835390946503,144.27004975124376,NA,NA,NA,106.06096523636366,92.5712128,99.01498356363636,Tommy Nance,19178,667297
JP Sears,SDP,28,84.04583850931677,83.17829787234042,85.02727272727272,NA,111.49176470588236,NA,77.84125,NA,NA,90.10757600807736,99.28880345755782,90.98229944869082,JP Sears,23429,676664
Cam Sanders,2 Tms,11,104.47878787878787,103.2475,NA,NA,111.67029702970298,NA,93.003125,NA,NA,105.8879811827957,87.2256747311828,92.8124811827957,Cam Sanders,23479,676742
Tanner Gordon,COL,58,83.77414893617022,77.29421052631578,NA,NA,86.11561983471074,89.04261904761906,90.65118811881189,NA,NA,85.81544208704143,107.50480973094534,91.62360085295573,Tanner Gordon,27669,685299
Alec Gamboa,BOS,13,102.70061224489795,123.94,NA,NA,115.7416393442623,162.30666666666667,136.50799999999998,NA,NA,111.28936842105263,99.72831578947367,107.14736842105263,Alec Gamboa,26227,687941
Zach Pop,PHI,7.1,NA,107.44320987654321,85.46933333333332,NA,107.87235294117647,NA,NA,NA,NA,104.95884798534799,92.00073772893772,96.5964695970696,Zach Pop,20185,647315
Paul Gervase,LAD,7.2,92.48945454545455,NA,77.48105263157895,NA,83.37291666666667,NA,91.28,NA,NA,86.64129032258064,89.46564516129034,82.31854838709677,Paul Gervase,31571,801434
Bruce Zimmermann,STL,5,77.94,85.68,83.92,74.6,77.04,82.25999999999999,NA,NA,NA,81.08338028169014,109.48028169014084,97.04140845070424,Bruce Zimmermann,20370,669145
Yuki Matsui,SDP,38.2,95.48383333333332,92.92210526315789,NA,115.39440993788817,102.32994129158513,NA,NA,NA,NA,102.6977659521736,87.08918346681395,90.08599359859508,Yuki Matsui,33826,673513
Alan Rangel,PHI,23.1,84.18840764331212,NA,NA,NA,98.73945945945947,90.58528301886793,117.09355263157896,NA,NA,98.93726554536187,102.43061416921508,97.36549082568807,Alan Rangel,19524,660604
Kervin Castro,NYY,2.2,101.1888888888889,110.08571428571429,91.81846153846153,NA,NA,NA,NA,NA,NA,99.62210526315789,120.15473684210527,113.01789473684211,Kervin Castro,21656,665645
Cody Ponce,TOR,2.1,106.58,NA,NA,NA,80.96000000000001,105.26,96.94,NA,NA,94.68340425531916,83.86851063829786,80.23361702127659,Cody Ponce,17920,664074
Khristian Curtis,PIT,5,95.78,NA,85,NA,103,77.06,90.43999999999998,NA,NA,91.32264705882353,106.72558823529413,104.34205882352941,Khristian Curtis,33865,694753
Brayan Bello,BOS,70.2,78.53210526315789,100.94863453815262,86.2944864864865,NA,102.58893333333333,96.64312500000001,77.19850467289722,NA,NA,92.92944169069698,104.12008363571033,97.19641470979572,Brayan Bello,23920,678394
Sam Aldegheri,LAA,33.2,80.48902777777778,NA,104.49457627118645,NA,101.34888888888891,89.95826086956522,95.84476190476191,NA,NA,89.33110125361621,96.74516991321119,86.91653847637414,Sam Aldegheri,26443,691951
Owen Murphy,ATL,6.2,100.79384615384615,82.08,NA,NA,90.51692307692308,96.72333333333331,91.14916666666666,NA,NA,96.90293103448276,106.11396551724138,96.29327586206894,Owen Murphy,31761,702566
William Kempner,MIA,12.1,120.66145833333333,105.17034482758619,101.2616,NA,123.57363636363635,NA,90.36799999999998,NA,NA,115.84251256281406,83.66010050251255,96.44924623115578,William Kempner,31615,687531
Brett Kerry,LAA,4,80.6,NA,NA,NA,94.04,77.56,109.70000000000002,NA,NA,88.90745762711865,93.99491525423728,80.56542372881356,Brett Kerry,29826,695049
Brooks Kriske,ATH,2.2,92.65666666666668,NA,93.98,103.08117647058823,NA,NA,NA,NA,NA,98.04736842105264,100.09631578947368,96.38368421052631,Brooks Kriske,21189,621139
Tyler Schweitzer,CHW,16.2,95.469009009009,99.00399999999999,NA,NA,101.77410852713179,NA,99.76941176470588,NA,NA,98.9716845878136,104.52286738351255,103.79928315412185,Tyler Schweitzer,31920,805326
Burch Smith,DET,17,106.28768000000001,80.88999999999999,91.20833333333333,NA,NA,85.85205479452054,98.19481481481482,NA,NA,97.06329647023178,88.10569913649445,88.63794576579306,Burch Smith,12784,572143
Brandon Eisert,2 Tms,32,83.41090909090909,89.13250000000001,NA,NA,82.99112044817927,NA,78.08422192353646,NA,NA,82.6353464183748,105.84451520877565,94.22379915873402,Brandon Eisert,27668,685126
Gabe Speier,SEA,27.2,113.92714285714285,108.7641221374046,NA,NA,112.02239999999999,NA,87.78,NA,NA,111.67863529411764,102.34700952380953,109.82005378151261,Gabe Speier,17170,642100
Wandy Peralta,SDP,53.1,96.30913580246913,98.74891640866872,NA,NA,97.45862068965518,NA,105.94296551724138,NA,NA,100.46202496429581,104.6262218382668,105.91091870850181,Wandy Peralta,14295,593974
Carlos Rodriguez,MIL,9.1,99.95673469387755,NA,86.11142857142858,NA,111.30666666666667,102.26,69.50119402985075,NA,NA,86.21906426906428,83.21172494172494,73.95779553779553,Carlos Rodriguez,30161,692230
Caleb Ferguson,CIN,21,98.95797752808988,116.78940170940172,101.37913978494623,NA,NA,97.97866666666667,NA,NA,NA,105.22792200557102,101.12167130919218,103.40633983286907,Caleb Ferguson,19349,657571
Eduardo Rivera,BOS,10,93.64333333333333,NA,NA,NA,104.83846153846154,NA,117.67096774193547,NA,NA,100.65542857142857,94.62590476190478,97.51933333333332,Eduardo Rivera,31280,700842
Hunter Stratton,2 Tms,3.1,101.68559999999998,105.66,106.68,NA,110.4,NA,NA,NA,NA,105.60964285714284,98.71428571428571,98.25821428571429,Hunter Stratton,23455,676702
Spencer Strider,ATL,39,96.25422492401215,NA,NA,NA,98.16115183246073,94.296,97.94422535211268,NA,NA,96.65818923884943,94.1159885526594,90.08189564057953,Spencer Strider,27498,675911
Andrew Kittredge,BAL,30.2,92.89787234042552,94.56163043478263,NA,NA,102.38867579908676,NA,NA,NA,NA,98.11469052945561,102.54708426547352,99.20126771066369,Andrew Kittredge,12828,552640
A.J. Minter,NYM,22,101.81588235294119,110.55166666666663,102.762183908046,NA,NA,NA,92.84967741935486,NA,NA,101.78556280041796,100.53089738766981,101.17305057471265,A.J. Minter,18655,621345
Seth Johnson,PHI,15.2,108.9229931972789,104.56137931034482,NA,108.13000000000001,106.66291262135921,119.50782608695654,NA,NA,NA,108.68699346405229,87.3269934640523,97.61209150326799,Seth Johnson,26020,686751
Garrett Stallings,MIL,5,93.99000000000001,94.9309090909091,82.53200000000001,NA,79.64,93.18,89.0375,NA,NA,88.91904761904762,82.22714285714285,78.31190476190474,Garrett Stallings,27485,668831
Codi Heuer,CLE,9.2,93.55135802469137,106.14,NA,NA,106.58557377049179,NA,91.45434782608694,NA,NA,97.31439153439156,84.16031746031747,81.86677248677249,Codi Heuer,23293,676051
Bennett Sousa,HOU,6,89.19846153846153,104.92000000000002,NA,NA,109.96168674698795,NA,NA,NA,NA,104.99805309734512,81.28778761061947,86.35699115044248,Bennett Sousa,21345,656986
Braydon Fisher,TOR,52,75.35809523809525,60.84,85.34466666666667,NA,114.7370754716981,93.33069958847737,NA,NA,NA,100.60140782393336,94.80914802431612,93.84139032984349,Braydon Fisher,24609,680755
Drew Rom,MIL,5.2,86.65661971830986,89.651,NA,87.47999999999999,92.52999999999999,NA,NA,NA,NA,88.1375221238938,80.23769911504424,71.60690265486724,Drew Rom,24602,680723
David Morgan,SDP,22,95.44946428571428,102.51345132743363,NA,NA,103.9886956521739,107.98776699029126,NA,NA,NA,102.16052698546117,98.0216786454044,99.05190261028558,David Morgan,31616,688158
Josh Walker,BAL,7.2,84.45555555555555,98.2721212121212,NA,NA,101.2583870967742,NA,58.56,NA,NA,96.42162601626015,93.09170731707319,91.19268292682928,Josh Walker,23617,677020
Craig Kimbrel,2 Tms,31,114.8843626062323,121.183125,NA,NA,97.13025,NA,82.03499999999998,95.0168888888889,NA,109.99631742500486,94.99401340996168,104.98686391699185,Craig Kimbrel,6655,518886
Alimber Santa,HOU,15.1,87.97666666666666,100.9,NA,NA,109.42634146341463,NA,NA,NA,NA,103.48926939169615,100.01372384937238,103.10186675249435,Alimber Santa,28846,695001
Hunter Bigge,TBR,19.1,92.25353658536585,NA,NA,136.02,101.37480916030533,129.68,NA,NA,NA,99.18122928795343,77.90785490371697,80.86160098522168,Hunter Bigge,26259,685801
Nate Pearson,2 Tms,21,99.1643537414966,107.18944444444443,NA,NA,108.89015384615385,111.43512195121951,118.76249999999999,NA,NA,105.27021978021978,88.28954822954823,95.81339438339437,Nate Pearson,20160,663878
Ty Blach,CHC,3,NA,99.42,141.5,NA,NA,NA,94.76,NA,NA,110.17533333333334,130.10599999999997,141.9786666666667,Ty Blach,14361,621389
Vince Velasquez,CHC,3.1,96.37142857142858,70.44,83.63499999999999,NA,84.82,NA,78.8,78.46,NA,89.10558139534884,101.82883720930234,88.82651162790697,Vince Velasquez,11189,592826
Kyle Backhus,PHI,18,NA,116.48526315789475,NA,NA,103.57878787878789,NA,92.38615384615385,NA,NA,109.61046931407941,99.25075812274366,102.00620938628158,Kyle Backhus,29615,679775
Jake Woodford,2 Tms,25.1,134.4,99.07480314960631,97.53802469135803,95.8,108.78472934472934,122.86,NA,NA,NA,99.16475312623167,103.88167349517803,101.47982923553747,Jake Woodford,18674,663765
Jake Bird,NYY,29.2,104.71216216216214,96.19005235602094,NA,NA,124.61898989898991,118.62216216216217,NA,NA,NA,111.06464552780844,96.2038474878864,103.57394770001488,Jake Bird,21267,656234
Cade Horton,CHC,7.1,100.08622222222222,96.32000000000001,NA,NA,116.75999999999999,105.86,88.16526315789473,NA,NA,99.45612449405927,116.37444052748398,113.22377333855593,Cade Horton,31872,690990
David Sandlin,CHW,19.1,102.47279279279279,83.94571428571429,96.5608,NA,143.8225,97.97101123595506,90.14526315789475,NA,NA,99.95725239616613,95.02920127795525,94.88376996805113,David Sandlin,31743,689818
Victor Vodnik,COL,34,99.31145695364238,108.43764705882352,85.93555555555555,NA,105.7452564102564,NA,93.97494505494505,NA,NA,100.03237921506576,90.95423033768475,96.08650436940337,Victor Vodnik,24614,680767
Juan Burgos,ARI,2.2,NA,103.03999999999999,107.5,NA,142.8575,NA,NA,NA,NA,113.3415789473684,93.08934210526317,102.40361842105264,Juan Burgos,27271,686228
Eddy Yean,WSN,7.2,79.66,88.93476190476193,NA,NA,92.20666666666666,NA,74.13304347826087,NA,NA,84.40204204204204,108.60287287287288,99.9225125125125,Eddy Yean,24248,678868
