Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,botStf FA,botStf SI,botStf FC,botStf FS,botStf SL,botStf CU,botStf CH,botStf KC,Stuff+,Location+,Pitching+,botStf,botCmd,botOvr,NameASCII,PlayerId,MLBAMID
Brian Fitzpatrick,MIL,6.2,92.00782608695651,94.61200000000001,NA,NA,99.79466666666667,NA,105.22166666666668,NA,NA,39.41492130434783,57.423878,NA,NA,45.83507899999999,NA,51.87968527777778,NA,98.99302752293578,108.33504587155964,107.40697247706422,50.83957449541284,56.149354954128434,54.85635055045872,Brian Fitzpatrick,31624,702153
JoJo Romero,STL,43,117.49571428571429,106.21635220125785,NA,NA,119.00561538461537,NA,93.37984496124032,NA,NA,29.195173571428573,51.426759496855354,NA,NA,60.05519384615383,NA,40.711916124031006,NA,108.83565919273163,99.65825465782193,108.85902429024446,54.37237715672677,54.68776099861304,55.54218120665742,JoJo Romero,19574,668941
Tayler Saucedo,LAA,8,94.8792,99.525,NA,NA,100.70955223880595,NA,82.1025,NA,NA,44.0846508,46.49842964285714,NA,NA,48.60215014925374,NA,38.477295624999996,NA,97.20485294117645,75.45220588235293,74.44264705882354,48.99070889705883,36.72437433823529,38.128152279411765,Tayler Saucedo,17888,642048
Cade Povich,BAL,28.1,100.7093137254902,97.75399999999999,NA,NA,98.75812499999999,106.50505263157895,95.9932,NA,NA,55.651995784313726,37.51919875,NA,NA,38.85230953125,45.92062284210525,50.0136272,NA,100.94129287195511,91.56296321779766,92.32318912875203,47.94647370860926,50.655715739514356,49.67036662251655,Cade Povich,30055,700249
Zach Agnos,COL,70.2,86.09557093425605,86.57733333333331,88.3076470588235,95.25398373983741,95.00953638013527,NA,NA,NA,NA,42.233284394463674,39.727248666666675,39.10276264705883,36.72221113821138,43.484217178683394,NA,NA,NA,90.17015849893563,99.58156455873883,90.62863472574539,45.258545212489146,49.80685888117953,48.967479861231574,Zach Agnos,31552,688642
Dean Kremer,2 Tms,53.1,97.36672811059907,80.32152671755726,93.42459259259259,93.16146938775509,101.988,78.64386554621848,NA,NA,NA,45.7525394470046,32.57888129770993,45.43801800000001,44.80949991836734,46.703473333333335,43.18527781512604,NA,NA,90.46380008956709,94.811907783877,88.47629530713738,45.7633391087963,48.154699317129634,45.82657993055555,Dean Kremer,19350,665152
Tyler Schweitzer,CHW,22.2,96.06066225165563,99.104,NA,NA,101.52133333333333,NA,97.04470588235294,NA,NA,59.75611529801324,64.35801799999999,NA,NA,47.90567206060607,NA,45.60945,NA,98.7418888888889,102.11505555555556,102.30577777777778,53.10436905555556,54.679050749999995,54.69001294444445,Tyler Schweitzer,31920,805326
Pete Fairbanks,MIA,38.1,111.67414492753622,NA,141.47162500000005,NA,133.398224852071,NA,85.91285714285712,NA,NA,62.39907159420291,NA,73.144746,NA,39.966975088757394,NA,36.22400928571429,NA,123.39009084556257,89.72717841208407,107.2411288501855,54.923123570391866,53.13358117561683,54.49122044992743,Pete Fairbanks,17998,664126
Zach Pop,PHI,7.1,NA,107.54320987654322,85.568,NA,107.97235294117648,NA,NA,NA,NA,NA,61.657093194444435,47.790059285714285,NA,50.9344078125,NA,NA,NA,105.05869413919413,91.91904542124541,96.62526410256412,55.0195336440678,47.89533398305085,53.734045423728816,Zach Pop,20185,647315
Dax Fulton,MIA,14,98.64883116883115,101.98235294117647,NA,NA,113.10092307692308,NA,98.38133333333333,NA,NA,68.8659974025974,61.40603294117647,NA,NA,51.956286846153844,NA,54.21734733333333,NA,108.71525568203182,77.26524748152286,88.58868228149937,59.399927866108776,41.69782903765691,46.08757882845189,Dax Fulton,27757,690978
Paul Gervase,LAD,7.2,92.58945454545454,NA,77.58105263157894,NA,83.46625,NA,91.38,NA,NA,44.470394181818186,NA,43.93590947368421,NA,42.982195624999996,NA,51.276740000000004,NA,86.73870967741935,89.38483870967741,82.3517741935484,45.63985846774194,48.92915370967742,44.96077129032258,Paul Gervase,31571,801434
Bruce Zimmermann,STL,5,78.1,85.98,83.12,74.7,78.1,82.12,NA,NA,NA,38.01671,52.398109999999996,42.166,20,42.77107,47.01073,NA,NA,81.2718309859155,109.57154929577464,97.4107042253521,44.50917,50.20344,46.4335,Bruce Zimmermann,20370,669145
Griffin Canning,SDP,72,84.28202453987731,95.62159999999999,87.39717948717949,NA,97.93750287356319,NA,91.14160839160839,83.87901960784313,NA,41.140539693251526,49.62503615999999,50.48578753246753,NA,52.5939206321839,NA,58.87996073426572,42.13761009803921,90.87371413343448,96.25469346697525,90.22458489878927,51.650729715639805,48.65476208530806,47.269236224328594,Griffin Canning,19867,656288
Andrew Painter,PHI,85.1,93.09748453608249,82.63942028985507,NA,97.541097560975615,113.26437069022289,119.47532710280375,93.70309859154929,NA,NA,55.13012668041237,53.40797362318841,NA,49.50525206451613,53.943654822834645,47.351440841121494,52.816338309859155,NA,101.55997042482714,100.82531323774899,103.89348297843341,53.8740725526137,52.18415067888662,53.84349059742023,Andrew Painter,30091,691725
Ricky Tiedemann,TOR,1.2,107.26000000000002,NA,NA,NA,124.4,NA,143.22,NA,NA,58.41356,NA,NA,NA,60.93798,NA,62.03204,NA,118.7488888888889,117.38666666666667,128.78518518518518,61.03442,54.68982,63.08953,Ricky Tiedemann,30165,694357
Cody Ponce,TOR,2.1,106.68,NA,NA,NA,81.06,105.36,97.04,NA,NA,57.1499,NA,NA,NA,55.10004,56.64354,48.256319999999995,NA,94.78340425531914,83.78851063829786,80.27106382978724,55.72847000000001,36.83901,41.04371,Cody Ponce,17920,664074
Greg Weissert,BOS,46.1,103.32018691588783,99.84021660649822,NA,NA,113.37503048780488,122.497,96.82024999999999,NA,NA,44.28116532710281,49.308661010830335,NA,NA,53.24060048780488,48.19991210526316,59.1431685,NA,104.06762829744693,105.5183875533378,105.21996495938443,49.862427671957676,58.68426022486772,57.45607652116402,Greg Weissert,20375,669711
Khristian Curtis,PIT,5,95.88,NA,85.1,NA,103.1,77.16,90.54,NA,NA,55.50788,NA,53.89995999999999,NA,46.72022,48.79246,54.32693,NA,91.42264705882353,106.63882352941177,104.3785294117647,53.61859,49.41328,51.83277,Khristian Curtis,33865,694753
Grant Anderson,MIL,49.1,107.11578947368422,99.49602339181288,NA,NA,102.73374999999999,NA,67.64947368421053,NA,NA,56.82736866666668,57.29570497076023,54.01934,NA,51.938115,NA,57.284718947368425,NA,102.84325550132519,103.05314337434983,106.54960243807429,53.95748860589813,55.18016014745309,55.802621769437,Grant Anderson,20546,681982
Eddy Yean,WSN,10,82.80499999999999,88.14800000000001,NA,NA,93.51142857142858,NA,82.29238095238095,NA,NA,48.2300125,52.219943375,NA,NA,50.78448428571429,NA,43.917749285714294,NA,86.86626984126983,109.184,99.95172486772486,50.437783857142854,49.911642571428565,50.605325,Eddy Yean,24248,678868
Sam Aldegheri,LAA,33.2,80.65201388888889,NA,104.25220338983051,NA,100.88642857142858,90.16521739130435,95.93714285714285,NA,NA,39.885734409722225,NA,39.67522604651162,NA,31.921161481481484,37.65633282608696,53.75796052910054,NA,89.4267737704918,96.65657666345227,86.95417974927676,44.551783770491795,49.81769596721311,47.511542295081966,Sam Aldegheri,26443,691951
Owen Murphy,ATL,6.2,98.64861538461538,82.52,NA,NA,92.26461538461538,95.065,92.205,NA,NA,49.310077076923086,37.10844,NA,NA,40.163156923076926,40.7210575,45.54297583333334,NA,95.95120689655171,106.82155172413792,96.69810344827587,45.816643793103445,62.80901646551724,56.83883982758621,Owen Murphy,31761,702566
Brooks Kriske,ATH,2.2,92.75666666666666,NA,94.08,103.18117647058823,NA,NA,NA,NA,NA,42.72676166666667,NA,50.117470000000004,48.9877705882353,NA,NA,NA,NA,98.14736842105262,100.00736842105262,96.41368421052633,49.95707052631579,51.024691052631574,51.2512147368421,Brooks Kriske,21189,621139
Burch Smith,DET,17,106.38592000000001,80.99000000000001,91.30833333333332,NA,NA,85.95205479452054,98.29481481481481,NA,NA,50.56320215999999,57.54664,59.238269666666675,NA,NA,48.841066438356165,47.156346666666664,NA,97.16252991970914,88.02575670352977,88.6705983941827,49.34066324041812,47.87588675958189,47.33701299651567,Burch Smith,12784,572143
DL Hall,MIL,37.2,93.56955555555555,104.94370689655173,84.10000000000001,NA,114.70867592592592,100.69204301075267,89.1529090909091,NA,NA,59.015038000000004,58.51310982758621,44.33000666666666,NA,64.66486518518518,66.61295838709678,44.68942063636364,NA,101.6762613134524,91.97117096135592,95.05012151167875,57.488455899843494,48.31529435054774,50.846714194053206,DL Hall,22207,669084
William Kempner,MIA,12.1,120.76145833333332,105.26689655172413,100.91680000000001,NA,123.97545454545455,NA,90.468,NA,NA,62.147926250000005,47.35699827586207,63.0841064,NA,60.13700545454546,NA,54.751414,NA,115.95989949748744,83.57748743718594,96.47698492462311,57.039472462311565,46.50165753768843,52.04700658291458,William Kempner,31615,687531
Edward Cabrera,CHC,76,86.28534562211982,93.59180811808118,NA,NA,100.88533333333334,106.02317460317461,88.10395886889461,NA,NA,47.48616788018434,51.97514490774907,NA,NA,49.499662933333326,54.60217690476191,51.894697326478145,NA,93.98393763957887,104.88206590471714,99.83448718000358,51.98300946093751,51.590205179687494,50.297859125,Edward Cabrera,21690,665795
Josh Walker,BAL,15,87.2176923076923,101.76984126984127,NA,NA,102.25627450980393,NA,81.75692307692307,NA,NA,54.41664211538461,51.93275396825397,NA,NA,43.06822823529412,NA,40.79796461538462,NA,97.56928388746803,95.74738618925832,93.21861892583122,48.79050147826088,49.990911000000004,47.86656169565218,Josh Walker,23617,677020
Eduardo Rivera,BOS,10,92.23298245614035,NA,NA,NA,106.25230769230768,NA,118.71677419354839,NA,NA,57.99214236842105,NA,NA,NA,50.50981923076923,NA,50.39619516129032,NA,100.48180952380953,95.99419047619048,98.40361904761905,53.83302209523809,49.28009385714286,50.47093980952381,Eduardo Rivera,31280,700842
Yerry De los Santos,NYY,12,73.86095238095238,95.70491525423729,NA,NA,101.50545454545454,NA,100.5281818181818,NA,NA,36.26810619047619,49.57780347457627,NA,NA,39.170044545454545,NA,48.72091613636364,NA,94.60556701030926,99.87058762886598,92.25431958762888,47.984479948453604,54.995395360824745,52.704983917525766,Yerry De Los Santos,21420,660787
Carlos Rodriguez,MIL,9.1,100.05387755102039,NA,86.21142857142857,NA,111.4,102.35,69.60119402985075,NA,NA,44.84168040816326,NA,33.349645510204084,NA,52.5501,35.303704999999994,49.13525507462686,NA,86.31711954711956,83.13114885114885,73.98586746586747,48.6441226923077,44.995774450549455,42.49169010989011,Carlos Rodriguez,30161,692230
Luis Mey,CIN,15.1,64.48,97.02814371257485,NA,NA,118.6710743801653,NA,NA,NA,NA,54.70529,60.55377964071857,NA,NA,63.67149983471075,NA,NA,NA,105.52245733788396,95.02313993174062,100.95242320819114,60.344991535836165,46.78155566552901,52.0758495221843,Luis Mey,25620,682825
Hunter Stratton,2 Tms,3.1,101.69040000000001,105.76,106.77999999999999,NA,110.41777777777777,NA,NA,NA,NA,57.31641479999999,68.87188,42.879447272727276,NA,49.169933333333326,NA,NA,NA,105.64071428571431,98.67071428571428,98.26464285714285,52.4023625,57.409920178571426,56.476526785714285,Hunter Stratton,23455,676702
Xzavion Curry,NYM,16,81.33111111111111,74.0357894736842,NA,87.95179487179487,90.26631578947368,88.05571428571429,NA,NA,NA,38.42463012345679,32.639564210526316,45.68819,30.735316666666666,36.52348592105263,36.572882142857154,NA,NA,85.39269709543568,93.01236514522823,85.5311203319502,38.77410804979253,49.32496473029046,42.887550788381745,Xzavion Curry,25595,675540
Spencer Strider,ATL,39,96.35130699088147,NA,NA,NA,98.25926701570681,94.39400000000002,98.04028169014084,NA,NA,53.47730303951368,NA,NA,NA,44.43795921465969,45.362280600000005,54.94986563380282,NA,96.75558431844422,94.03480186669702,90.11463080700499,49.056761895803184,48.69378842257598,48.069509276411,Spencer Strider,27498,675911
Cade Gibson,MIA,32.2,82.00583333333334,96.90027972027971,NA,NA,111.74040865384615,109.80057553956837,92.695,NA,NA,42.66568124999999,42.493721748251744,NA,NA,58.46281953125,71.6900001438849,36.88740925,NA,105.30920708748616,95.43164299557033,99.63019006090806,58.43687968438538,52.293632990033224,54.85728519933555,Cade Gibson,31815,806188
Mitch Bratt,ARI,33.2,89.78256880733946,84.62,NA,NA,93.75833333333334,96.75037974683543,83.41396226415094,NA,NA,49.93702655963303,47.23836980392157,NA,NA,36.968438166666665,45.66101860759494,37.72649150943396,NA,91.15994283905395,97.83036772235539,89.79956051493087,44.512616148148155,49.233679296296295,47.566277629629624,Mitch Bratt,30003,683352
Paxton Schultz,WSN,32.1,91.35574879227053,NA,92.85080882352942,NA,94.67727272727271,NA,85.28022988505748,NA,NA,33.5317,NA,40.70249632352942,NA,29.864851190476188,NA,30.722015977011498,NA,91.39990960134337,103.77192845055525,95.38857355293311,41.08937637704918,48.47139355737706,45.46952244262295,Paxton Schultz,25501,687606
Gabe Speier,SEA,32.1,115.64738461538461,111.01802469135804,NA,NA,113.32986486486486,NA,87.86,NA,NA,54.1534698979592,61.175580000000004,NA,NA,42.99661797297298,NA,53.105165,NA,113.42868127919512,100.93560357955614,110.0261824341666,50.74482470355732,59.41017254940712,57.998117727272735,Gabe Speier,17170,642100
Codi Heuer,CLE,9.2,93.63234567901233,106.24,NA,NA,106.81737704918034,NA,92.08782608695654,NA,NA,48.01821222222222,49.47578,NA,NA,51.94939885245901,NA,55.62780826086957,NA,97.57862433862434,84.38349206349206,82.30105820105821,52.274679788359784,46.86379502645503,45.697360052910064,Codi Heuer,23293,676051
Trevor Williams,WSN,11.1,97.54355555555556,80.7121212121212,NA,NA,96.23657142857142,NA,73.136,NA,NA,47.60152511111111,46.86205424242425,NA,NA,49.11158485714286,NA,42.85058300000001,NA,92.25945539906103,100.74936016096578,87.62380952380953,48.31891845070423,60.53313971830986,57.71443985915493,Trevor Williams,16977,592866
Logan Allen,CLE,8.1,110.76,100.40941176470588,95.79066666666667,NA,99.13000000000001,NA,77.69571428571429,NA,NA,45.10122909090909,40.72543647058824,42.720402,NA,50.78583366666667,NA,35.272107142857145,NA,100.34422272791922,90.48080500640023,86.11696202531645,46.58777196629214,51.76645595505618,46.63878140449439,Logan Allen,27589,671106
Luke Murphy,LAA,8,88.62202247191011,NA,89.18387096774192,NA,118.4511111111111,NA,100.06,NA,NA,47.64868898876405,NA,55.55057838709676,NA,46.28379444444444,NA,54.038470000000004,NA,91.6563832997988,85.15995975855131,76.56846579476861,48.483970422535215,41.54251225352113,42.025860985915486,Luke Murphy,29952,684665
Jack Weisenburger,NYM,3,105.13,98.64,89.12,NA,116.24666666666667,NA,80.48,NA,NA,39.627611,54.522574,44.856886,NA,56.51636666666667,NA,43.63182,NA,105.82318181818182,111.51045454545455,108.805,52.27029409090908,62.147712500000004,61.05066727272728,Jack Weisenburger,26333,674073
Jake Woodford,2 Tms,26.1,130.815,99.28015037593987,97.54117647058821,90.17999999999999,109.07448717948719,119.33,NA,NA,NA,46.0545475,45.521164436090224,42.20434223529412,NA,51.14708910256411,NA,NA,NA,98.32110726369892,103.41382848076053,100.49736280617294,50.191805339168496,56.49366385120349,55.97692439824944,Jake Woodford,18674,663765
Jackson Kent,WSN,4,87.74,NA,NA,NA,82.72,74.48,54.32000000000001,NA,NA,47.78233,NA,NA,NA,43.57664,51.00762,39.53667,NA,77.87333333333335,90.740256410256407,79.51333333333334,46.39963,42.73646,38.11029,Jackson Kent,35462,800600
Cole Winn,TEX,43,107.71164319248827,114.48181818181818,84.60657276995308,101.18081632653062,100.81911949685535,93.4,NA,NA,NA,54.064877370892006,65.2699590909091,50.90098746478874,53.54099030612245,52.46809452830189,NA,NA,NA,98.26313277901332,98.45449229531809,98.11672142496228,53.91064402877697,50.80295883453237,51.42751798561151,Cole Winn,22113,668390
Alex McFarlane,PHI,3.1,126.93263157894738,123.64736842105265,NA,NA,133.42181818181817,NA,NA,NA,NA,69.21783894736842,70.52361315789474,NA,NA,67.03169136363637,NA,NA,NA,128.27166666666665,85.96999999999998,115.68866666666668,64.95244366666667,50.673974666666666,57.449183,Alexander McFarlane,31773,686934
Kyle Backhus,PHI,20,NA,116.34540816326533,NA,NA,104.53719008264461,NA,92.27513513513516,NA,NA,NA,56.14923704081633,NA,NA,54.100305950413215,NA,43.41204621621621,NA,109.74360774818402,95.46881759483456,99.26828894269572,54.23972398305085,57.56386144067796,56.58544412429379,Kyle Backhus,29615,679775
Hunter Bigge,TBR,19.1,92.35097560975609,NA,NA,136.11882352941174,101.47419847328244,129.77714285714288,NA,NA,NA,63.508235975609765,NA,NA,63.636073124999996,52.90598916030534,59.290698571428564,NA,NA,99.2795342588446,77.82722794446931,80.88925212718318,57.708351379310336,45.172843918495296,46.168732884012535,Hunter Bigge,26259,685801
Alimber Santa,HOU,15.1,83.85666666666667,93.02214285714285,NA,NA,110.10853658536587,NA,NA,NA,NA,37.67866888888889,NA,NA,NA,51.52005804878048,NA,NA,NA,103.72172379573006,100.1727440725244,102.72387994850338,49.990854644351465,49.60510815899581,52.71540941422594,Alimber Santa,28846,695001
David Morgan,SDP,22,95.54785714285715,102.61026548672565,NA,NA,104.08579710144927,108.08776699029127,NA,NA,NA,65.19224371681415,59.04177159292035,NA,NA,45.401622753623194,46.299185631067964,NA,NA,102.25842208205437,97.94084622036145,99.0832984832604,51.598152130325815,46.08531824561404,49.56243679197994,David Morgan,31616,688158
Vince Velasquez,CHC,3.1,100.45714285714286,67.53999999999999,84.58999999999999,NA,87.06,NA,79.06,78.73333333333333,NA,50.248278571428564,29.02791,35.01898,NA,42.51792,NA,38.60611,36.889815,90.70139534883721,101.28976744186046,89.83953488372092,45.13182279069767,55.73255069767442,50.65471418604652,Vince Velasquez,11189,592826
Ty Blach,CHC,3,NA,99.52,141.58,NA,NA,NA,94.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.27,130.02599999999998,141.99866666666668,NA,NA,NA,Ty Blach,14361,621389
José Urquidy,2 Tms,10,92.62936170212765,90.0806896551724,NA,NA,105.05416666666667,90.6384,111.58758620689656,NA,NA,50.12108531914894,34.91237896551724,NA,NA,48.390805,38.0875328,53.38032879310345,NA,100.02108415300548,110.13929867291179,108.04438844652614,48.55150797814208,64.13074459016393,60.24847606557377,Jose Urquidy,18413,664353
Hagen Smith,CHW,4.2,111.74095238095238,NA,95.9217391304348,NA,120.33999999999999,NA,86.93,NA,NA,63.117186428571436,NA,62.954611739130435,NA,54.741394,NA,46.243275,NA,107.41602996254682,75.2629213483146,82.80711610486891,57.79301292134832,40.34857528089888,44.537922359550564,Hagen Smith,35205,696146
Daniel Espino,CLE,6,111.75769230769231,NA,NA,NA,107.87931034482757,107.8076923076923,NA,NA,NA,65.48230935897435,NA,NA,NA,55.597144827586206,49.20124,NA,NA,110.39249999999998,93.50666666666666,103.63000000000001,57.505074666666665,49.27653608333333,55.9291185,Daniel Espino,25625,682982
Zach McCambley,CIN,7.2,97.71764705882353,83.78,97.52111111111111,NA,101.59515151515151,NA,NA,NA,NA,52.968657647058826,25.38112,58.15741444444445,NA,44.61887696969697,NA,NA,NA,98.14810126582279,82.06,76.82113924050631,52.462922025316445,38.838832278481014,47.04556132911392,Zach McCambley,27666,685112
Juan Burgos,ARI,2.2,NA,103.53999999999999,107.45,NA,142.71,NA,NA,NA,NA,NA,56.331275,64.73635,NA,62.69380125000001,NA,NA,NA,113.49493421052634,93.25973684210526,102.76013157894737,58.4561247368421,56.30579578947368,58.950557894736846,Juan Burgos,27271,686228
Matt Svanson,STL,43.1,88.00222222222222,90.91265536723162,86.15450292397664,NA,109.38677165354332,NA,NA,NA,NA,43.149361666666664,45.44213850282486,55.483355964912285,NA,52.79039677165355,NA,NA,NA,95.80448956570785,100.25238860688097,95.92133389734911,51.73776483502538,52.77597588832486,52.616538401015234,Matt Svanson,29629,694335
Cade Horton,CHC,7.1,100.18622222222223,96.42,NA,NA,116.86,105.96,88.26526315789475,NA,NA,61.03773266666667,70.28415,NA,NA,51.5695,51.76387,51.23434052631578,NA,99.55509792401098,116.29349915132524,113.2453306567437,55.23814532608696,60.659682608695654,62.564210869565215,Cade Horton,31872,690990
Ian Hamilton,ATL,4.2,82.712,86.902,NA,NA,99.8242105263158,NA,NA,NA,NA,40.396135199999996,48.22114800000001,NA,NA,44.88393807017544,NA,NA,NA,93.7695652173913,84.39,81.77173913043478,46.50503782608696,45.25303576086957,42.62044054347826,Ian Hamilton,19261,641656
Yacksel Ríos,CHC,1.2,102.24,112.4,NA,108.16,94.28,NA,NA,NA,NA,56.35462,62.97977999999999,NA,50.31672,41.43212,NA,NA,NA,106.44615384615385,106.25384615384615,109.5676923076923,52.28443,63.16171,62.47663,Yacksel Rios,15007,605441
Nolan Hoffman,PHI,4.2,82.4542857142857,112.59333333333335,97.45857142857143,NA,116.9309090909091,NA,88.40000000000002,NA,NA,48.032630000000005,54.667497499999996,50.520911071428564,NA,58.397569090909094,NA,49.53999000000001,NA,96.83073170731706,85.41804878048781,85.98073170731708,51.61101036585366,45.154022195121954,45.974435,Nolan Hoffman,23381,676510
Pierce Johnson,CIN,35.1,80.54101851851853,NA,73.56,NA,NA,110.56673684210527,NA,NA,NA,43.07871708333333,NA,41.62517,NA,NA,53.97003078947369,NA,NA,99.55648494983278,101.37448160535116,95.95681605351173,47.509537826086955,51.969723060200685,51.45532120401338,Pierce Johnson,13435,572955
Carl Edwards Jr.,NYM,6,87.66377358490567,NA,NA,NA,NA,92.87599999999999,81.0925,NA,NA,60.803396981132074,NA,NA,NA,NA,48.16583333333333,64.428500625,NA,88.18121212121213,94.91393939393939,86.1010101010101,53.62758030303031,40.702382121212125,45.158358585858586,Carl Edwards Jr.,13607,605218
Robert Garcia,TEX,8,110.21264705882352,NA,NA,NA,101.67333333333333,NA,121.3142857142857,NA,NA,60.37280867647058,NA,NA,NA,44.79802388888889,NA,79.11480408163266,NA,111.75882352941179,89.67908496732026,103.33934640522875,60.829681241830066,52.22012516339869,54.45079973856209,Robert Garcia,23363,676395
Welinton Herrera,COL,2.1,83.21857142857142,NA,NA,NA,106.752,NA,99.17428571428572,NA,NA,52.1583125,NA,NA,NA,43.008556,NA,43.990365714285716,NA,90.93022222222224,100.25999999999999,93.02266666666665,48.261012,52.993814,48.261386,Welinton Herrera,29318,700327
Connor Seabold,3 Tms,24,90.26723577235774,NA,99.93652173913043,NA,92.03324561403508,NA,89.5194,NA,NA,45.20709922764229,NA,49.60685369565217,NA,41.003962105263156,NA,62.0575096,NA,91.20343109435069,101.13123562582928,91.62840976699385,48.57478273109244,51.38376334033613,50.56226560924371,Connor Seabold,19695,657756
Spencer Bivens,SFG,2,97.78,109.18,105.6,NA,151.43454545454549,NA,96.41999999999999,NA,NA,55.05618,57.28221333333334,47.24379,NA,62.31827818181819,NA,33.907245,NA,118.37022222222222,87.36355555555555,98.27377777777777,55.65509511111111,59.42393088888888,54.69655288888889,Spencer Bivens,30226,702352
Eiberson Castellano,COL,3,83.64,83.62,NA,NA,NA,101.6,76.78,NA,NA,47.17908,36.91703,NA,NA,NA,48.10086,38.010980000000004,NA,89.91428571428571,87.4,80.28914285714285,43.44,37.86043,35.20484,Eiberson Castellano,28040,682769
Matt Pushard,STL,7,85.35074074074073,87,NA,NA,104.41458536585365,108.31066666666666,103.85333333333334,NA,NA,45.562942222222226,70.56174,NA,NA,48.14779414634146,50.828472,63.60154111111111,NA,96.27916111111111,90.33257530864198,83.68555185185184,48.74617508333333,48.078411583333335,46.92138258333333,Matthew Pushard,31870,690155
Trent Harris,SFG,2.2,NA,78.38235294117646,94.69047619047619,NA,109.2704761904762,99.62266666666667,NA,NA,NA,NA,44.06055647058824,29.584401904761904,NA,62.42333476190476,53.06541933333334,NA,NA,96.33278586278587,95.99624393624394,97.26133749133749,51.69946743243243,51.85472175675675,51.139723243243246,Trenton Harris,33214,805345
Nicky Lopez,TEX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.90912,NA,NA,NA,NA,NA,NA,NA,14.134999999999996,120.83499999999998,52.19166666666667,29.33233,32.68205,32.02434,Nicky Lopez,19339,670032
Jefry Yan,NYM,5,115.63375,117.65632653061225,NA,NA,118.78615384615387,NA,NA,NA,NA,65.770234375,65.18344204081633,NA,NA,66.64303653846154,NA,NA,NA,117.62351648351647,53.77516483516484,72.96461538461539,61.60489054945054,29.505691428571428,39.397755604395606,Jefry Yan,27902,642376
James Karinchak,ATL,9.2,86.36489795918368,NA,NA,NA,NA,107.3396875,NA,NA,NA,56.175761888888886,NA,NA,NA,NA,51.650199661016956,NA,NA,94.72290809327845,91.9585596707819,87.99098765432099,50.08418362416108,40.96649100671141,43.56277852348993,James Karinchak,20151,675916
Noah Murdock,PIT,3,94.42,104.14814814814815,86.96249999999999,NA,76.8,117.896,NA,NA,NA,NA,44.74535296296296,48.587565000000005,NA,46.54005,55.69909199999999,NA,NA,105.24074730354391,68.99228813559323,73.4624036979969,49.06776779661016,38.35733847457627,40.042073220338985,Noah Murdock,27908,668716
Drey Jameson,ARI,17.1,89.01176470588236,84.31215686274508,NA,NA,103.57711711711713,NA,95.86981132075472,NA,NA,59.04043333333333,42.55986918367346,NA,NA,48.50675756756756,NA,52.53110547169812,NA,95.55518796992482,88.24563909774434,86.3581203007519,52.50995748120301,49.31471631578946,50.183641090225564,Drey Jameson,26260,686753
Marco Gonzales,TEX,6.2,96.59684210526316,76.076,82.624,NA,NA,92.666,98.22,NA,NA,41.899679210526315,33.189018,30.939598,NA,NA,50.495011,45.07826,NA,92.6389223374652,99.3233746521629,89.95641032127499,44.83840940677966,52.54120593220339,48.35662855932203,Marco Gonzales,15467,594835
Austin Hedges,CLE,2.2,NA,NA,NA,NA,NA,NA,62.918666666666674,NA,NA,26.88858384615385,NA,NA,NA,NA,NA,37.453828666666666,NA,68.55933333333334,118.162,93.34266666666666,36.989865333333334,57.929873,45.789276666666666,Austin Hedges,12976,595978
Travis Adams,MIN,38,89.1833540372671,94.21222222222222,94.11808823529414,NA,98.25028571428571,NA,90.35043010752686,NA,NA,50.38852515527951,49.82962526315789,40.78114455882353,NA,40.21273863309353,NA,49.80586403225805,NA,92.76055986138589,92.18383505954459,85.59895791147835,49.22978919818457,50.50450046898637,48.20040310136156,Travis Adams,30180,701519
Joel Peguero,SFG,11.1,85.4101369863014,104.58666666666667,NA,NA,118.42205128205129,NA,NA,NA,NA,59.599318630136985,60.27234140350877,NA,NA,51.01492692307692,NA,NA,NA,99.49609467455622,107.70272189349112,106.44189349112426,54.40694810650888,56.14566704142012,57.24533644970414,Joel Peguero,21951,666711
Jake Eder,LAD,4,80.01352941176471,NA,NA,NA,109.67263157894737,119.82,102.14,NA,NA,40.85522911764706,NA,NA,NA,45.52648368421052,51.68949,41.74915,NA,91.8932142857143,97.27964285714286,90.24607142857143,43.32037910714285,50.22390946428571,45.60765964285714,Jake Eder,27590,671109
Jake Rogers,DET,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.314488333333333,NA,NA,NA,NA,NA,NA,NA,31.349767441860465,84.32000000000001,34.56883720930232,30.581052558139532,61.31686581395349,38.921987906976746,Jake Rogers,19452,668670
Zach Eflin,BAL,3.2,89.66,104.52,89.62,NA,98.6,100.62000000000002,88.2,NA,NA,37.71277,37.16783,50.67917,NA,43.9063,42.113899999999994,48.95855,NA,95.30594594594594,106.65783783783785,98.33972972972974,46.17547,55.46657,52.03106,Zach Eflin,13774,621107
Guillo Zuñiga,NYM,1,99.48,82.22,NA,NA,158.06,NA,88.02,NA,NA,61.58589,53.12426000000001,NA,NA,67.3997,NA,56.88719,NA,106.43,68.60000000000001,69.84555555555556,57.96693,41.34666,48.6166,Guillo Zuniga,19588,670871
