mlbam_id,full_name,height_str,height_in,pos_code
687605,Andrew Pinckney,"6' 4""",76,7
702752,Jonathan Pintaro,"6' 2""",74,1
700652,Kenny Piper,"5' 10""",70,2
601713,Nick Pivetta,"6' 5""",77,1
593871,Jorge Polanco,"6' 0""",72,10
519141,Drew Pomeranz,"6' 5""",77,1
664074,Cody Ponce,"6' 6""",78,1
647315,Zach Pop,"6' 4""",76,1
682515,Logan Porter,"5' 11""",71,2
676571,PJ Poulin,"6' 1""",73,1
700249,Cade Povich,"6' 3""",75,1
650968,Yohel Pozo,"5' 11""",71,2
806198,Cooper Pratt,"6' 4""",76,6
805672,Collin Price,"6' 4""",76,2
687570,Connor Prielipp,"6' 2""",74,1
693409,César Prieto,"5' 9""",69,5
690155,Matt Pushard,"6' 4""",76,1
615698,Cal Quantrill,"6' 3""",75,1
700337,Edgar Quero,"5' 10""",70,2
691620,Jeferson Quero,"6' 0""",72,2
500779,Jose Quintana,"6' 2""",74,1
678882,Ceddanne Rafaela,"5' 10""",70,8
666142,Cole Ragans,"6' 4""",76,1
663432,Tanner Rainey,"6' 3""",75,1
691008,Max Rajcic,"6' 0""",72,1
663728,Cal Raleigh,"6' 2""",74,2
548384,Brooks Raley,"6' 3""",75,1
670042,Luke Raley,"6' 3""",75,9
667652,Jack Ralston,"6' 6""",78,1
682663,Agustín Ramírez,"6' 1""",73,10
608070,José Ramírez,"5' 8""",68,5
699393,Pedro Ramírez,"5' 9""",69,4
670990,Yohan Ramírez,"6' 3""",75,1
671218,Heliot Ramos,"5' 11""",71,7
678576,Wilkin Ramos,"6' 6""",78,1
660604,Alan Rangel,"6' 2""",74,1
675919,Nick Raquet,"6' 0""",72,1
688497,Taylor Rashi,"6' 4""",76,1
656876,Drew Rasmussen,"6' 1""",73,1
670231,John Rave,"5' 10""",70,9
592662,Robbie Ray,"6' 2""",74,1
694397,Marco Raya,"6' 1""",73,1
607067,Colin Rea,"6' 5""",77,1
592663,J.T. Realmuto,"6' 0""",72,2
608701,Rob Refsnyder,"5' 11""",71,10
650859,Luis Rengifo,"5' 9""",69,7
694025,Felix Reyes,"6' 3""",75,7
668804,Bryan Reynolds,"6' 2""",74,7
687377,Orlando Ribalta,"6' 7""",79,1
700250,Ben Rice,"6' 2""",74,10
670950,Trevor Richards,"6' 2""",74,1
680689,Lyon Richardson,"6' 2""",74,1
663586,Austin Riley,"6' 1""",73,5
684516,Hancel Rincon,"6' 2""",74,1
687282,Gabriel Rincones Jr.,"6' 3""",75,9
605441,Yacksel Ríos,"6' 3""",75,1
702275,JR Ritchie,"6' 2""",74,1
690022,Ryan Ritter,"6' 1""",73,6
660844,Leo Rivas,"5' 7""",67,5
700842,Eduardo Rivera,"6' 7""",79,1
665861,Sebastián Rivero,"6' 1""",73,2
685005,Christian Roa,"6' 4""",76,1
673357,Luis Robert Jr.,"6' 2""",74,8
681799,Ethan Roberts,"5' 10""",70,1
642020,Chuckie Robinson,"6' 0""",72,2
645302,Victor Robles,"6' 0""",72,9
677587,Brayan Rocchio,"5' 9""",69,6
697812,Joe Rock,"6' 6""",78,1
677958,Kumar Rocker,"6' 5""",77,1
801126,Brock Rodden,"5' 7""",67,6
702176,Alan Roden,"5' 11""",71,9
607074,Carlos Rodón,"6' 2""",74,1
699134,Bradgley Rodriguez,"6' 1""",73,1
692230,Carlos Rodriguez,"5' 11""",71,1
593958,Eduardo Rodriguez,"6' 2""",74,1
695684,Elmer Rodríguez,"6' 4""",76,1
691181,Emmanuel Rodriguez,"5' 11""",71,8
682848,Endy Rodríguez,"6' 0""",72,2
680570,Grayson Rodriguez,"6' 5""",77,1
699302,Héctor Rodríguez,"5' 10""",70,9
683679,Jesus Rodriguez,"5' 10""",70,2
671286,Johnathan Rodríguez,"6' 2""",74,9
677594,Julio Rodríguez,"6' 4""",76,8
655889,Manuel Rodríguez,"5' 11""",71,1
684320,Yariel Rodríguez,"6' 0""",72,1
668670,Jake Rogers,"5' 11""",71,2
573124,Taylor Rogers,"6' 3""",75,1
669432,Trevor Rogers,"6' 5""",77,1
643511,Tyler Rogers,"6' 3""",75,1
668942,Josh Rojas,"6' 1""",73,5
696070,Kendry Rojas,"6' 2""",74,1
500743,Miguel Rojas,"5' 10""",70,4
669020,Ryan Rolison,"6' 2""",74,1
680723,Drew Rom,"6' 1""",73,1
605447,Jordan Romano,"6' 5""",77,1
668941,JoJo Romero,"5' 11""",71,1
691011,Drew Romo,"6' 0""",72,2
667670,Brent Rooker,"6' 3""",75,10
666163,Ben Rortvedt,"5' 10""",70,2
642708,Amed Rosario,"6' 1""",73,5
805346,Ben Ross,"6' 0""",72,6
697811,Dylan Ross,"6' 5""",77,1
605452,Joe Ross,"6' 4""",76,1
676566,Shawn Ross,"6' 0""",72,2
694738,Landen Roupp,"6' 2""",74,1
694820,Braxton Roxby,"6' 3""",75,1
688297,Chris Roycroft,"6' 8""",80,1
621074,Michael Rucker,"6' 1""",73,1
665923,Esteury Ruiz,"5' 11""",71,9
660688,Keibert Ruiz,"5' 11""",71,2
681198,TJ Rumfield,"6' 5""",77,3
687221,Dalton Rushing,"6' 0""",72,2
671131,Jackson Rutledge,"6' 8""",80,1
668939,Adley Rutschman,"6' 1""",73,2
657746,Joe Ryan,"6' 2""",74,1
681870,Erik Sabrowski,"6' 4""",76,1
695336,Thomas Saggese,"5' 10""",70,7
806956,Ethan Salas,"6' 1""",73,2
663967,César Salazar,"5' 8""",68,2
519242,Chris Sale,"6' 6""",78,1
701719,Tyler Samaniego,"6' 4""",76,1
645305,Ali Sánchez,"6' 0""",72,2
650911,Cristopher Sánchez,"6' 6""",78,1
596142,Gary Sánchez,"6' 2""",74,2
660821,Jesús Sánchez,"6' 3""",75,9
676742,Cam Sanders,"6' 2""",74,1
689818,David Sandlin,"6' 4""",76,1
680704,Nick Sandlin,"5' 11""",71,1
663776,Patrick Sandoval,"6' 3""",75,1
663485,Cole Sands,"6' 3""",75,1
665665,Reiver Sanmartin,"6' 1""",73,1
691594,Javier Sanoja,"5' 7""",67,5
695001,Alimber Santa,"5' 10""",70,1
467793,Carlos Santana,"5' 10""",70,3
642701,Dennis Santana,"6' 2""",74,1
663574,Tony Santillan,"6' 3""",75,1
666619,Gregory Santos,"6' 3""",75,1
692437,Winston Santos,"6' 0""",72,1
808963,Roki Sasaki,"6' 2""",74,1
642048,Tayler Saucedo,"6' 4""",76,1
694384,Nolan Schanuel,"6' 2""",74,3
453286,Max Scherzer,"6' 3""",75,1
693645,Cam Schlittler,"6' 6""",78,1
669477,Casey Schmitt,"6' 0""",72,7
682177,Daniel Schneemann,"6' 0""",72,8
676914,Davis Schneider,"5' 8""",68,7
669947,Jesse Scholtens,"6' 4""",76,1
670167,John Schreiber,"6' 2""",74,1
680474,Max Schuemann,"6' 0""",72,7
702273,Noah Schultz,"6' 10""",82,1
687606,Paxton Schultz,"6' 3""",75,1
656941,Kyle Schwarber,"5' 11""",71,10
805326,Tyler Schweitzer,"6' 0""",72,1
681035,Christian Scott,"6' 4""",76,1
656945,Tanner Scott,"6' 0""",72,1
687363,Victor Scott II,"5' 10""",70,8
657756,Connor Seabold,"6' 2""",74,1
608369,Corey Seager,"6' 4""",76,6
808825,Andrew Sears,"6' 3""",75,1
676664,JP Sears,"5' 11""",71,1
676910,Matt Seelinger,"6' 3""",75,1
678011,Anthony Seigler,"5' 9""",69,4
543760,Marcus Semien,"6' 0""",72,4
673540,Kodai Senga,"6' 1""",73,1
663584,Hayden Senger,"6' 1""",73,2
622608,Antonio Senzatela,"6' 1""",73,1
691858,Jared Serna,"5' 7""",67,6
661531,Brian Serven,"6' 0""",72,2
622663,Luis Severino,"6' 2""",74,1
623149,Paul Sewald,"6' 3""",75,1
693313,Carson Seymour,"6' 5""",77,1
693855,Ian Seymour,"6' 0""",72,1
807713,Matt Shaw,"5' 10""",70,9
686218,Emmet Sheehan,"6' 5""",77,1
657757,Gavin Sheets,"6' 3""",75,3
669699,Braden Shewmake,"6' 3""",75,6
669298,TJ Shook,"6' 4""",76,1
670097,Zack Short,"5' 10""",70,6
663767,Chase Shugart,"5' 11""",71,1
694363,Jared Shuster,"6' 3""",75,1
672279,Michael Siani,"5' 11""",71,8
681217,Chase Silseth,"6' 0""",72,1
682927,Ronny Simon,"5' 8""",68,4
802415,Chandler Simpson,"5' 11""",71,7
688692,Jared Simpson,"6' 4""",76,1
681006,Josh Simpson,"6' 2""",74,1
608371,Lucas Sims,"6' 2""",74,1
695378,Jack Sinclair,"6' 4""",76,1
663903,Brady Singer,"6' 5""",77,1
642350,Jose Siri,"6' 2""",74,8
681895,Evan Sisk,"6' 2""",74,1
694973,Paul Skenes,"6' 6""",78,1
669373,Tarik Skubal,"6' 3""",75,1
686580,Justin Slaten,"6' 4""",76,1
596103,Austin Slater,"6' 1""",73,9
572143,Burch Smith,"6' 4""",76,1
671922,Cade Smith,"6' 5""",77,1
701358,Cam Smith,"6' 3""",75,9
642086,Dominic Smith,"5' 11""",71,10
681916,Dylan Smith,"6' 2""",74,1
696146,Hagen Smith,"6' 3""",75,1
669701,Josh Smith,"5' 9""",69,4
656976,Pavin Smith,"6' 2""",74,3
681343,Shane Smith,"6' 3""",75,1
669257,Will Smith,"5' 10""",70,2
700363,AJ Smith-Shawver,"6' 3""",75,1
605483,Blake Snell,"6' 4""",76,1
702281,Robby Snelling,"6' 3""",75,1
691016,Tyler Soderstrom,"6' 2""",74,7
686765,Nick Sogard,"6' 1""",73,4
669256,Nick Solak,"5' 9""",69,3
624585,Jorge Soler,"6' 3""",75,10
686678,Chase Solesky,"6' 3""",75,1
805427,Drew Sommers,"6' 3""",75,1
823550,Sung-Mun Song,"6' 0""",72,4
666277,George Soriano,"6' 2""",74,1
667755,José Soriano,"6' 3""",75,1
647336,Michael Soroka,"6' 5""",77,1
624641,Edmundo Sosa,"5' 11""",71,7
672820,Lenyn Sosa,"5' 11""",71,4
642397,Gregory Soto,"6' 1""",73,1
665742,Juan Soto,"6' 1""",73,7
656986,Bennett Sousa,"6' 3""",75,1
642100,Gabe Speier,"5' 11""",71,1
